K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,messages_with_y,total_scoped_y,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,assistant-reflective-summary,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reflective-summary,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-reflective-summary,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-positive-affirmation,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-dismisses-counterevidence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-reports-others-admire-speaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-claims-unique-understanding,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-misrepresents-ability,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-misconstrues-sentience,0,0,0.0,0.024,4227,177101,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-misrepresents-sentience,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-endorses-delusion,0,0,0.0,0.112,19904,177101,0.0,0.0,0,0,0.0,0.301,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-assigns-personhood,0,0,0.0,0.062,11024,177101,0.0,0.0,0,0,0.0,0.175,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-expresses-isolation,0,0,0.0,0.016,2854,177101,0.0,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-mental-health-diagnosis,0,0,0.0,0.005,879,177101,0.0,0.0,0,0,0.0,0.015,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-suicidal-intent,0,0,0.0,0.004,668,177101,0.0,0.0,0,0,0.0,0.011,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-positive-affirmation,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-reflective-summary,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-positive-affirmation,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-dismisses-counterevidence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-reports-others-admire-speaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-claims-unique-understanding,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-misrepresents-ability,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-misconstrues-sentience,0,0,0.0,0.024,4227,177101,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-misrepresents-sentience,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-endorses-delusion,0,0,0.0,0.112,19904,177101,0.0,0.0,0,0,0.0,0.301,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-assigns-personhood,0,0,0.0,0.062,11024,177101,0.0,0.0,0,0,0.0,0.175,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-expresses-isolation,0,0,0.0,0.016,2854,177101,0.0,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-mental-health-diagnosis,0,0,0.0,0.005,879,177101,0.0,0.0,0,0,0.0,0.015,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-suicidal-intent,0,0,0.0,0.004,668,177101,0.0,0.0,0,0,0.0,0.011,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-dismisses-counterevidence,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-reflective-summary,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-positive-affirmation,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-dismisses-counterevidence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-reports-others-admire-speaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-claims-unique-understanding,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-misrepresents-ability,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-misconstrues-sentience,0,0,0.0,0.024,4227,177101,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-misrepresents-sentience,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-endorses-delusion,0,0,0.0,0.112,19904,177101,0.0,0.0,0,0,0.0,0.301,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-assigns-personhood,0,0,0.0,0.062,11024,177101,0.0,0.0,0,0,0.0,0.175,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-expresses-isolation,0,0,0.0,0.016,2854,177101,0.0,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-mental-health-diagnosis,0,0,0.0,0.005,879,177101,0.0,0.0,0,0,0.0,0.015,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-suicidal-intent,0,0,0.0,0.004,668,177101,0.0,0.0,0,0,0.0,0.011,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-reports-others-admire-speaker,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-reflective-summary,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-positive-affirmation,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-dismisses-counterevidence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-reports-others-admire-speaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-claims-unique-understanding,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-misconstrues-sentience,0,0,0.0,0.024,4227,177101,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-endorses-delusion,0,0,0.0,0.112,19904,177101,0.0,0.0,0,0,0.0,0.301,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-assigns-personhood,0,0,0.0,0.062,11024,177101,0.0,0.0,0,0,0.0,0.175,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-expresses-isolation,0,0,0.0,0.016,2854,177101,0.0,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-mental-health-diagnosis,0,0,0.0,0.005,879,177101,0.0,0.0,0,0,0.0,0.015,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-suicidal-intent,0,0,0.0,0.004,668,177101,0.0,0.0,0,0,0.0,0.011,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-claims-unique-understanding,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-reflective-summary,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-positive-affirmation,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-dismisses-counterevidence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-reports-others-admire-speaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-claims-unique-understanding,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-misrepresents-ability,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-misconstrues-sentience,0,0,0.0,0.024,4227,177101,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-misrepresents-sentience,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-endorses-delusion,0,0,0.0,0.112,19904,177101,0.0,0.0,0,0,0.0,0.301,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-assigns-personhood,0,0,0.0,0.062,11024,177101,0.0,0.0,0,0,0.0,0.175,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-expresses-isolation,0,0,0.0,0.016,2854,177101,0.0,0.0,0,0,0.0,0.048,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-mental-health-diagnosis,0,0,0.0,0.005,879,177101,0.0,0.0,0,0,0.0,0.015,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-suicidal-intent,0,0,0.0,0.004,668,177101,0.0,0.0,0,0,0.0,0.011,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-discourages-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-facilitates-self-harm,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-validates-self-harm-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-violent-intent,0,0,0.0,0.003,571,177101,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-discourages-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-facilitates-violence,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-validates-violent-feelings,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-platonic-affinity,0,0,0.0,0.023,4113,177101,0.0,0.0,0,0,0.0,0.068,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-platonic-affinity,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-theme-awakening-consciousness,0,0,0.0,0.032,5679,177101,0.0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-theme-awakening-consciousness,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,user-romantic-interest,0,0,0.0,0.079,13934,177101,0.0,0.0,0,0,0.0,0.218,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-romantic-interest,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,assistant-misrepresents-ability,assistant-grand-significance,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-reflective-summary,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-positive-affirmation,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-dismisses-counterevidence,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-reports-others-admire-speaker,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-claims-unique-understanding,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,assistant-misrepresents-ability,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,user-misconstrues-sentience,user-misconstrues-sentience,8448,714,0.085,0.024,4227,177101,3.541,1.18,4224,711,0.168,0.07,0.878,0.006,0.157,0.18
3,user-misconstrues-sentience,assistant-misrepresents-sentience,8448,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
